label,text
3,"julgo procedente o pedido de pagamento de diferen?as salariais em rela??o aos valores devidos ? categoria dos banc?rios a t?tulo de piso salarial e reajustes durante todo o per?odo contratual e suas repercuss?es em aviso pr?vio, descanso semanal remunerado, f?rias 1/3, sal?rios trezenos e fgts 40%. julgo procedente o pedido de pagamento de horas extras e de suas repercuss?es em aviso pr?vio, descanso semanal remunerado, f?rias 1/3, sal?rios trezenos e fgts 40%. julgo procedentes os pedidos de pagamento de aux?lio-refei??o, aux?lio cesta-alimenta??o e d?cima terceira cesta-alimenta??o previstos nas conven??es coletivas de trabalho da categoria, observada a evolu??o de seus valores estabelecidos no per?odo de vig?ncia de cada instrumento normativo. julgo parcialmente procedentes os pedidos articulados pela parte autora e condeno, solidariamente, ita? unibanco s/a a pagar a d?bora da silva santos no prazo de 48 (quarenta e oito) horas ap?s o tr?nsito em julgado da presente decis?o as verbas deferidas nos termos da fundamenta??o supra que se considera parte integrante deste dispositivo como se aqui estivesse transcrito. "
2,julgo extinta a ação declaratória de nulidade de cláusulas contratuais c.c. 
3,"nego provimento. nego provimento a ambos os recursos. nego provimento ao recurso da reclamada, nos termos da fundamentação. "
2,"julgo parcialmente procedente o pedido contido na inicial, no sentido de condenar o demandado a pagar à autora os valores referentes: (a) 1/3 de férias de 2012 (b) salário do mês de dezembro de 2012 e (c) 13º salário do ano de 2012, respeitada a prescrição qüinqüenal, cujos valores serão corrigidos monetariamente pela tabela do encoge e, ainda, sofrerão a incidência de juros de mora, neste último caso nos termos do art. 1º- f, da lei 9.494/1997, com a redação dada pela lei 11.960/2009. condeno a fazenda pública ao pagamento de honorários advocatícios, estes no valor de 5% (cinco por cento) do montante apurado, bem como condeno ao pagamento das custas processuais. "
2,"defiro o pagamento dos honorários advocatícios assistenciais, considerando os termos do artigo 14 da lei 5584/70 e súmulas 219 e 319 dotst, no percentual de 15% sobre o montante da condenação, em favor do sindicato assistente."". "
3,"defiro ao embargante prazo para manifestação até o dia 20/05/2019, adiando a instrução. "
3,"defiro o prazo de 05 dias para que requeira a desistência dos embargos e a comprovação do pagamento da 1ª parcela vencida em 11.01.2021, inteligência do § 2º do art. 916 do cpc. "
2,"julgo procedente o pedido formulado por donizete bueno de barros e adriana de oliveira matos bueno de barros, para declarar o domínio da requerente sobre o imóvel situados na rua professor celso de melo, n. 663/665, município de guareí, cuja descrição consta na planta e no memorial descritivo de fls. julgo extinto o processo de conhecimento, com resolução do mérito, nos termos do artigo. 487, inciso i, do código de processo civil. "
0,"defiro o pedido, observando-se os artigos 844 e 845, § 1º, do novo código de processo civil, para o cumprimento da medida.3)int.itu, 8 de junho de 2.016. "
2,"acolho os argumentos e pretensões lançadas na petição inicial e defiro, em parte, o pedido de urgência determinando a imediata expedição de alvará para liberação do fgts depositado pela demandada principal, pois tenho por incontroversa a demissão sem justa causa dos autores. "
3,"julgo improcedentes os embargos de declaração em face da não alegação de qualquer omissão, obscuridade ou contradição na decisão embargada consistente em não conhecimento das insurgências em razão da preclusão. "
3,nego provimento aos embargos nesse item. 
2,"julgo procedente em parte a impugnação aos cálculos oposta, como corolário lógico da fundamentação supra, ora declarada parte integrante deste conclusivo, como se aqui estivesse transcrita. homologo os cálculos apresentados pelo perito contábil, fixando a execução no montante de r$ 11.451,89, atualizados até o dia 31/05 /2021. "
0,"defiro a expedição de novo alvará autorizando a inventariante mônica moraes carvalho vidal da silva a proceder a lavratura de escritura referente ao lote nº 68 do loteamento ""parque panair"", localizado no município de cordeiro-rj, de propriedade do inventariado moacyr pinho coelho, em favor de theotonio guerra espindola - cpf: 085.235.507-63. defiro a expedição de novo alvará autorizando a inventariante mônica moraes carvalho vidal da silva a proceder a lavratura de escritura referente ao lote nº 94 do loteamento parque panair, localizado no município de cordeiro-rj, de propriedade do inventariado moacyr pinho coelho, em favor de zilma de freitas de souza - cpf: 322.987.307-68, tendo em vista a concordância da fazenda municipal às fls. 637 e da fazenda pública estadual às fls. 640 v. "
2,defiro os benefícios da justiça gratuita. 
3,defiro a citação da primeira reclamada pela via editalícia. 
2,nego seguimento ao recurso. nego seguimento ao recurso com fulcro no art. 
3,"julgo improcedente o referido embargos de terceiro sob a a quo alegação de que como não houve a transferência do imóvel para o nome do adquirente junto ao órgão competente, não estaria regularizada a situação do bem, sendo portanto, para o mm juiz de 1º grau, devendo ser mantida tal penhora. nego provimento ao agravo de petição.conclusão do recursoacórdãocabeçalho do acórdãoacórdãoacordam os excelentíssimos desembargadores da 5ª turma do tribunal regional do trabalho da quinta região, em sua 31ª sessão ordinária, realizada no sexto dia do mês de novembro do ano de dois mil e dezoito, cuja pauta foi divulgada no diário eletrônico da justiça do trabalho em 25/10/2018, sob a presidência da excelentíssima senhora desembargadora do trabalho maria adna aguiar do nascimento e com a presença dos excelentíssimos senhores desembargadores do trabalho paulino couto e pires ribeiro bem como do(a) representante do ministério público do trabalho, procurador(a) sandra marlicy de souza faustino, à unanimidade, negar provimento ao agravo de petição.assinaturamaria adna aguiar do nascimento relator(a)votos "
0,defiro cota de fls. 2176. 
1,"julgo extinto o processo sem julgamento do mérito, na forma do artigo 485, iii do cpc. "
1,"julgo extinto o presente feito, sem apreciação do mérito, na forma do artigo 485, iii c/c o artigo 925 do novo código de processo civil. "
1,julgo extinto o processo sem resolução do mérito. 
0,"declaro extinta a punibilidade de francisco mariano sampaio , com relação ao delito nestes autos tratado. "
1,defiro vista dos autos pelo prazo de 15 (quinze) dias. 
0,"defiro o pedido do autor de informações sobre eventuais endereços da parte adversa e nesta data determino à autoridade supervisora do sistema bancário, por meio eletrônico, através do sistema bacen-jud, que preste informação sobre endereços do réu. "
1,homologo os cálculos de fls.515/523. 
0,"homologo a transação havida entre as partes (id. 4207550), para efeitos legais. "
1,"homologo o pedido de desistência e julgo extinto o feito, forte no artigo 485, inciso viii, do código de processo civil. "
3,"julgo improcedentes os embargos apresentados pela municipalidade de são paulo em face de jockey club de são paulo para determinar o prosseguimento da execução das verbas sucumbenciais, referentes à execução fiscal em apenso pelo valor de r$ 2.149,07, atualizado até novembro de 2014. condeno a embargante ao pagamento das custas e despesas processuais, bem como honorários advocatícios que arbitro em 10% sobre o valor da causa, nos termos do art. 85, §2º e § 3º do código de processo civil. "
0,"nego seguimento ao recurso nos itens ""4. nego seguimento. "
0,"julgo extinto o presente feito, sem apreciação do mérito, em razão da falta de interesse processual. "
0,.defiro o pedido de fls. 110. 
0,julgo extinto o precatório. 
2,"defiro o requerimento, no sentido de que as publicações sejam realizadas exclusivamente em nome do advogado nelson willians fratoni rodrigues, inscrito na oab-sp sob nº 128.341, constituído mediante procuração nos autos. "
2,"julgo procedente a ação nos termos do artigo 269,ii, do código de processo civil, incorporando a faixa de terras descrita na inicial e na planta (fls.20) ao patrimônio da requerente, bem assim a oferta do preço, no valor acima mencionado, que ficam autorizados os levantamentos, após a juntada da prova da propriedade, as certidões negativas de débito e expedição de edital, nos termos do artigo 34 do decreto-lei 3.365/41. "
3,"julgo procedentes, em parte, a impugnação, para extirpar o excesso em relação a inclusão das multas dos artigos 467 e 477 da clt. "
3,"pronuncio a prejudicial meritória de prescrição quinquenal resolvendo com julgamento de mérito as pretensões quanto à percepção das parcelas anteriores a 03/01/2014. julgo improcedentes as pretensões esposadas na petição inicial, uma vez que todas correlacionadas ao enquadramento dos empregados da demandada na jornada prevista no art. 224 caput da clt. julgo improcedente a reclamação proposta por sindicato dos empregados em estabelcimentos bancarios de feira de santana, em face de dacasa financeira s.a. "
3,nego provimento aos embargos nesse item. 
1,extinto o processo por abandono da causa pelo autor 
1,"acolho a prefacial de inépcia da petição inicial arguida pela assinado eletronicamente. julgo extinto o processo sem resolução do mérito, no particular, nos termos do artigo 330, inciso i, c/c artigo 485, inciso i, ambos do cpc. julgo improcedente o pedido, portanto. acolho a conclusão do perito médico em sua integralidade e concluo que não há nexo de causalidade entre a enfermidade que acometeu os ombros do autor e o trabalho. "
1,defiro as prerrogativas do artigo 172 do código de processo civil. 
2,"condeno a reclamada à retificação da ctps, bem como ao pagamento do saldo de salário (14 dias) e do fgts referente ao período de treinamento. condeno a reclamada ao pagamento de indenização por danos morais. condeno a reclamada nas seguintes obrigações: a) baixa da ctps operária, na data supra, sob pena de cominação de astreintes. defiro ao procurador do reclamante, honorários advocatícios no importe de 15% sobre o valor dos pedidos acolhidos, que serão apuradas em liquidação. julgo procedentes em parte os pedidos formulados por carina carvalho reis a fim de condenar o ré(u) tel centro de contatos ltda ao cumprimento das obrigações deferidas no curso da fundamentação supra, que passa a integrar este ""decisum"" para todos os fins de direito. "
